x	y	z
161.632305	-45.5517574999994	210
165.921548	39.4650965000005	210
178.949715	51.4746265000003	210
180.311726	83.3593205000002	210
180.338016	-45.8016704999995	210
187.986857	-57.7844124999997	210
187.295857	-81.8942894999996	210
189.377842	53.9391205000002	210
192.636684999999	-67.3687994999996	210
191.455772	32.7527125000006	210
209.119206	-85.4514774999998	210
207.478426	-66.3437504999997	210
210.004871	57.3386535000004	210
213.799716	-17.1232314999997	210
223.344884	-46.4279254999997	210
224.962763	25.8577815000003	210
229.275051	-0.95242749999943	210
229.996723	56.7476365000002	210
231.263279	-30.7905574999995	210
234.136983	38.4923935000002	210
234.474983	-60.6502614999995	210
236.469188	-84.9703564999995	210
242.614892	66.5924545000003	210
250.668752999999	-66.3852984999994	210
254.122142	-74.7304604999995	210
254.900063999999	-2.9129254999998	210
259.857445	-17.4769934999995	210
262.464177	-40.0614544999994	210
269.292795	-0.0115334999995866	210
273.674185	-64.1250384999994	210
273.435627	76.1250205000006	210
285.188228	-47.4129674999995	210
286.285196	-55.6063334999994	210
111.925681	-74.4259644999997	210
114.58604	-84.8489614999994	210
161.105141	4.61866550000059	210
161.380797	22.0658485000004	210
164.317203	78.1640205000003	210
190.739253	61.9782835000005	210
209.201109	-46.2395194999995	210
212.693146999999	-51.7368024999996	210
219.283328	80.2225105000002	210
234.488679	72.2410565000005	210
246.84497	40.0697085000002	210
250.83748	16.3077335000003	210
261.860904	-8.0223004999998	210
275.287295	32.1392725000005	210
133.837527	-51.7851544999994	210
135.879808	82.1184295000003	210
184.75671	4.61453150000034	210
195.241581	9.96022850000054	210
245.821981	-27.6409394999996	210
271.443577	-8.19192049999947	210
292.94291	-30.8790134999995	210
164.086424	-85.5884344999995	210
165.934312	-78.6835804999996	210
243.147708	-44.8737164999998	210
270.174767	-85.7204584999995	210
105.355372	-62.7892374999997	210
119.668294	-63.0169684999996	210
141.28903	-56.1901344999997	210
183.582094	-73.1154654999996	210
260.854824	-48.7982414999997	210
263.562621	73.9600635000002	210
106.218476	-108.3767895	210
108.251008	-248.762657499999	210
112.1486	-225.9445375	210
115.383148	-140.039439499999	210
120.02253	-178.7397135	210
120.991618	-291.3011455	210
126.596679	-254.1797575	210
130.49916	-189.7411655	210
134.256287	-181.071800499999	210
129.386481	-119.6224845	210
138.793604	-210.851461499999	210
152.385682	-242.9952295	210
148.69543	-134.8472925	210
150.547215999999	-113.966522499999	210
154.452885	-255.3192975	210
153.109958	-198.1064735	210
160.375023999999	-146.8770265	210
162.003915	-219.6934925	210
163.207695999999	-162.1141315	210
167.157356	-169.3232865	210
168.522163	-208.6206665	210
173.313199	-133.5200365	210
181.877272	-239.1438725	210
186.675214	-125.4366625	210
197.369696	-215.5603535	210
198.323768	-155.844652499999	210
202.99418	-179.528771499999	210
209.699685999999	-253.1525385	210
212.343001	-196.2002315	210
214.784636	-157.6196275	210
220.08259	-111.323467499999	210
222.244012	-188.6633855	210
225.76888	-119.3165495	210
225.761366	-224.3457775	210
233.551944	-203.4267235	210
244.202209	-274.1472965	210
243.309231	-246.0326685	210
247.196008	-122.3934505	210
253.372278	-130.900371499999	210
260.611694	-154.1000345	210
266.295892	-212.8844235	210
269.712784	-180.7064955	210
271.611635	-224.8954775	210
273.366066	-242.3767145	210
283.068363	-136.9242355	210
285.516871	-258.8987705	210
291.791042	-292.9582205	210
290.10628	-120.4616205	210
291.412529	-137.5450885	210
139.589442	-160.137411499999	210
149.352228	-273.9098315	210
160.013965	-272.0115715	210
198.422804	-255.4506095	210
219.213128	-133.1946845	210
223.586201	-211.7188475	210
269.035118	-113.614339499999	210
286.169384	-153.6305235	210
132.789204	-131.7593715	210
174.823824	-148.3425695	210
191.471825	-278.0454675	210
287.427122	-239.9390025	210
287.357212	-227.978504499999	210
219.971175	-143.5668315	210
231.50323	-137.2665155	210
132.816022	-275.2281535	210
136.885907	-150.6243705	210
150.815833	-189.9521645	210
161.844407999999	-132.5060375	210
251.578958	-274.1959295	210
252.895048	-144.1505325	210
111.427594	-333.493017499999	210
114.191206	-354.9563115	210
116.017401	-366.3129325	210
127.149311	-462.1496385	210
131.339539999999	-411.9553175	210
132.14708	-480.7319175	210
133.867639999999	-323.5592805	210
134.893869	-312.1386275	210
135.653931	-434.2749415	210
142.408885	-401.6491825	210
143.505864	-447.9602525	210
151.758178	-422.607613499999	210
158.509669	-435.2745625	210
160.231512	-331.444170499999	210
161.291547	-389.3946905	210
164.617791	-335.9390195	210
166.819363	-478.5245095	210
168.725266	-400.8577095	210
170.076528	-486.0729805	210
185.554016999999	-423.1316525	210
190.6424	-441.2119965	210
190.519186	-390.7181285	210
194.181468	-326.435389499999	210
195.309394	-360.7471085	210
194.540174	-470.304629499999	210
200.275094	-425.639559499999	210
201.537088999999	-315.7583705	210
206.320091999999	-339.2611925	210
211.956921	-470.5841065	210
231.427135	-452.050157499999	210
237.312628	-309.6197775	210
243.299571	-420.2555315	210
241.735215	-484.7021905	210
249.730790999999	-396.0289695	210
251.947253	-339.8646125	210
253.759144	-315.9269945	210
257.513921	-329.6655185	210
261.751736	-338.945732499999	210
261.631556	-364.9606415	210
265.559787	-405.458782499999	210
275.23816	-423.146211499999	210
279.253575	-389.3252885	210
281.636848	-479.2306815	210
286.385096	-361.2751805	210
290.710152	-308.3260675	210
165.70144	-353.4904885	210
175.747249	-375.945278499999	210
204.067964	-474.337268499999	210
223.239698	-457.196718499999	210
231.032415	-381.8394025	210
267.036157	-448.5933645	210
139.72708	-458.044874499999	210
168.726729	-378.754381499999	210
176.852367	-434.2087205	210
197.864232	-486.3779175	210
220.711659999999	-317.2019295	210
226.76439	-396.6171655	210
261.336809	-439.4521075	210
271.290294	-333.0529035	210
193.120036	-374.1857005	210
195.432358	-458.2800075	210
204.762142	-418.2602935	210
158.845354999999	-443.1352635	210
162.174007	-414.9131305	210
201.036349	-350.2843265	210
207.951579999999	-411.854412499999	210
223.218887	-342.9793745	210
233.460763999999	-449.8282815	210
235.151665	-330.7602035	210
234.260031	-392.221370499999	210
241.556548	-397.4731645	210
256.070461	-365.9986165	210
264.677736	-383.6858895	210
273.918806	-347.0415085	210
284.138236	-381.636765499999	210
284.948425999999	-425.5148835	210
109.254621999999	-516.2739455	210
117.46977	-563.6954665	210
127.535667	-691.6827825	210
142.940117	-616.367133499999	210
144.960708999999	-586.4747745	210
148.826977	-573.838673499999	210
152.573796	-589.7952625	210
153.07265	-545.3721435	210
160.210774	-540.1259075	210
160.230527	-573.6000245	210
168.295564	-634.5101385	210
169.833333999999	-514.9353175	210
174.354724	-675.844335499999	210
176.954837	-653.3704185	210
180.202293	-579.4887365	210
186.624666	-594.3861735	210
189.182945	-555.4783115	210
194.119219	-587.9417395	210
197.220208	-548.403149499999	210
205.957013	-581.2390585	210
216.123645	-517.9098545	210
225.139567	-611.3303765	210
223.935093999999	-530.3880895	210
230.327362	-692.3682535	210
229.524879999999	-634.541982499999	210
231.551048	-586.8061955	210
232.098997999999	-668.2620835	210
247.744384	-560.7618805	210
255.723311	-608.4502255	210
259.230438	-530.2532325	210
261.835703	-666.1050915	210
264.385693	-651.7210845	210
266.242084	-617.069479499999	210
279.297446	-585.8243185	210
282.726243	-536.218455499999	210
125.790608	-566.884887499999	210
134.989071	-525.5015075	210
139.878913	-684.3676395	210
224.146269	-563.1910545	210
261.805452999999	-547.0657905	210
273.033491	-571.8240985	210
274.039154999999	-631.0262315	210
145.551645	-531.2259005	210
170.277416	-539.1748625	210
187.801019	-642.1314175	210
206.647877	-621.5599505	210
282.260603	-523.0577545	210
251.792666	-588.3716235	210
257.401805	-586.333520499999	210
275.38621	-618.8101725	210
122.240631	-584.517913499999	210
240.981839	-561.7622095	210
239.670934	-538.8204095	210
284.846379999999	-649.9998055	210
289.164385	-648.4617635	210
109.700088999999	-859.6326315	210
121.188312	-863.5462975	210
126.363135	-876.703393499999	210
131.713639	-866.5956515	210
136.949908	-882.0074705	210
138.839309	-866.020088499999	210
155.775145	-866.6999285	210
172.716786	-869.4144095	210
176.871088	-877.1518475	210
181.858219	-869.7773445	210
191.686232	-867.814083499999	210
187.569156	-714.340833499999	210
197.262244	-710.815535499999	210
205.322751	-717.260364499999	210
221.089795	-724.1011825	210
241.856816	-708.9158265	210
253.513839	-855.168101499999	210
258.990599	-842.5782775	210
262.011482	-757.7339655	210
262.570433	-885.3113455	210
264.764615999999	-731.1087525	210
271.188642	-768.6808535	210
280.493045	-822.8497615	210
289.012257	-788.095642499999	210
242.607617	-839.0920365	210
267.45195	-830.7849495	210
274.123064	-828.950016499999	210
280.080611	-830.9515885	210
107.703686	-866.221366499999	210
170.596852	-893.4036535	210
178.993871	-709.123911499999	210
178.251711	-892.6781515	210
246.18934	-851.8752745	210
246.727622	-844.975608499999	210
189.585681	-886.664125499999	210
316.297088	-792.1937725	210
315.124916	-756.364734499999	210
331.981916	-790.224861499999	210
368.761637999999	-761.9842805	210
386.214813999999	-724.4925125	210
389.380575	-714.6886825	210
392.814496	-762.4378285	210
405.709311	-789.2397915	210
411.45735	-722.1440195	210
433.586772	-720.9977785	210
438.32346	-818.0025175	210
459.629314	-819.8096825	210
463.853891	-717.038605499999	210
485.709014	-744.2642095	210
492.138843	-762.4932385	210
493.282674999999	-824.3318325	210
336.115213999999	-737.9159555	210
377.258587	-800.8560055	210
424.587001	-808.0517385	210
447.153592	-758.2472525	210
490.989456	-771.500308499999	210
326.687088	-712.2739035	210
389.445553	-817.2199445	210
424.291698	-763.2811415	210
395.78956	-810.4393245	210
475.566611	-778.7416105	210
440.523297	-776.7137225	210
460.292298	-742.6072755	210
469.568242	-748.1973305	210
311.523625	-608.8899565	210
319.963226	-628.733509499999	210
316.893791	-547.7981035	210
319.18056	-692.268159499999	210
327.403098	-523.8683495	210
330.758393999999	-603.3350945	210
335.350459	-574.8251205	210
335.911209	-559.542268499999	210
333.8939	-659.8483295	210
338.524007	-537.2927775	210
340.430445	-580.9307065	210
341.174091	-604.140909499999	210
348.454717	-671.4758925	210
353.599297	-564.9176465	210
355.140457	-581.9053735	210
355.092786	-623.4423055	210
354.475462	-669.8014645	210
359.6313	-547.2234655	210
358.614014	-608.0423225	210
370.5875	-681.6610215	210
369.410635	-652.2366305	210
375.590527	-613.6644775	210
374.154426999999	-621.5176995	210
373.017925	-513.3124665	210
387.25792	-664.406068499999	210
387.030495	-577.3958155	210
388.697735	-567.7119415	210
390.544411	-524.6454855	210
391.931957	-641.5254115	210
395.096761	-563.5052565	210
404.448117	-669.5042965	210
407.596254999999	-684.4844235	210
415.972729	-567.160072499999	210
415.151034	-634.9861595	210
415.896124	-519.7541405	210
428.001206	-648.9584465	210
433.238024	-631.1626535	210
444.049622	-631.2910305	210
444.350789	-532.8075505	210
452.068301	-599.3885845	210
457.488066	-649.0018255	210
462.455916	-608.2110525	210
462.810659	-677.349947499999	210
462.595414	-563.936344499999	210
466.482085	-551.466663499999	210
475.991811	-532.000832499999	210
479.019638	-614.1176515	210
485.69995	-676.9057935	210
491.684256	-616.2613945	210
332.306371	-614.2184755	210
399.277334	-610.770863499999	210
400.431762	-633.331497499999	210
404.908808	-583.2142935	210
419.053476999999	-690.510939499999	210
415.178664	-610.350859499999	210
431.043257	-515.1232935	210
430.502658	-605.4223385	210
436.359269	-572.0486045	210
442.367392	-524.3385225	210
462.807948	-593.6896075	210
486.551999	-520.9313285	210
364.691311	-579.1327795	210
416.240585	-540.1921875	210
424.898341	-666.6007745	210
430.419055	-678.8044825	210
398.690542	-662.691091499999	210
472.396097	-654.828691499999	210
484.36295	-652.2582625	210
322.524073999999	-585.028451499999	210
358.350806	-533.1640405	210
375.035034	-675.8986195	210
378.192045	-689.7182475	210
478.674492	-570.0886535	210
310.742065	-429.8259555	210
312.149123	-391.0358045	210
314.614746	-476.2095785	210
317.934412	-315.1658815	210
317.585012	-325.3534995	210
321.219235	-481.2479035	210
313.988079	-360.5720555	210
320.280145	-377.0624305	210
329.701954	-317.2473405	210
333.630721	-427.4878065	210
340.205542	-351.2543915	210
334.650994	-440.062855499999	210
344.766023	-334.9898125	210
343.448766	-492.550657499999	210
347.889358	-365.3848805	210
354.162572	-310.5245475	210
353.688166	-450.4099915	210
357.891061	-393.9476255	210
370.375331	-449.5626185	210
369.712282	-353.4084275	210
371.580629999999	-487.0342325	210
371.932148	-391.9892125	210
376.702415	-466.8475165	210
380.140506	-365.0886665	210
381.44606	-420.4224995	210
390.550889	-398.9550115	210
391.57299	-474.2736955	210
398.562952	-417.0795535	210
399.835751	-457.302344499999	210
402.603077	-433.6592945	210
406.264872	-490.8627295	210
407.277448	-327.1887175	210
413.358586	-304.746050499999	210
417.201923	-421.7716685	210
419.365379	-392.0917505	210
430.409864	-417.6418665	210
433.926215	-391.6248145	210
434.591964	-354.0328625	210
437.042416	-477.8381565	210
442.914144	-353.030438499999	210
452.408969999999	-310.138870499999	210
455.911555	-458.5151395	210
459.084713	-380.0025865	210
462.296401	-449.4570305	210
464.107983	-427.5880625	210
468.062048	-306.729603499999	210
471.3685	-320.8722345	210
476.400665	-469.6896035	210
483.896252	-327.9875185	210
314.207703999999	-405.5117925	210
354.214292	-436.7157035	210
364.26926	-471.9252955	210
372.409579	-312.4805405	210
386.516548	-310.1945105	210
413.442094	-474.8621925	210
432.498957	-325.2974405	210
448.934609	-472.635036499999	210
334.772668	-386.046028499999	210
342.735163	-372.5593005	210
358.232773	-328.3890875	210
407.626862	-339.0999035	210
413.306654	-457.934712499999	210
417.04862	-341.6410485	210
446.825988	-430.9791155	210
331.341561	-476.9349965	210
430.955724	-490.128735499999	210
312.41647	-178.8902475	210
312.273825	-188.5322145	210
315.035484	-142.383322499999	210
315.710957	-199.897730499999	210
319.984538	-265.769505499999	210
327.592669	-232.6588225	210
328.187505	-253.9738895	210
330.362735	-193.512325499999	210
331.126628	-281.0764875	210
339.985053	-278.1423545	210
344.394876	-199.6657865	210
345.829317	-294.7639875	210
346.513237	-230.6273755	210
356.372066	-141.4588005	210
357.003422	-166.1277115	210
368.170802	-120.5922045	210
375.534579	-154.611588499999	210
382.287246	-131.813395499999	210
383.303314	-209.5087775	210
387.719918	-113.5684795	210
389.310056	-271.901834499999	210
393.477644999999	-117.5005225	210
397.462739	-150.9809935	210
398.142954	-119.2212515	210
401.359524	-110.5023655	210
411.41084	-213.9471245	210
414.422229	-175.4029955	210
415.994576999999	-246.4219155	210
419.611527	-221.4858665	210
419.358804	-205.091029499999	210
419.349758	-119.197422499999	210
423.944605	-272.0006435	210
423.73118	-155.9348295	210
428.193319	-164.4384375	210
435.526395	-256.5804535	210
449.536255	-138.9264025	210
454.196433999999	-270.6712175	210
455.932868	-211.434106499999	210
466.025028	-183.4781625	210
468.628801	-267.3755835	210
486.634351	-167.9675685	210
325.416091	-121.0153605	210
327.996292	-152.0451105	210
333.220918	-137.936708499999	210
359.410951	-262.3015485	210
386.631541	-201.4030115	210
395.727116	-173.9792935	210
427.192985	-115.1725055	210
427.990404	-278.7391995	210
433.240532	-225.9875975	210
432.185142	-139.8399425	210
434.116854	-181.5645355	210
458.269087	-109.777104499999	210
474.582551	-208.2632855	210
477.60061	-129.7518505	210
325.359452	-278.8602985	210
326.957789	-109.5203445	210
405.641923	-278.7683835	210
442.193666	-128.6802235	210
470.376739	-200.8354935	210
480.686415	-109.7841495	210
487.535626	-262.858861499999	210
344.77471	-187.7935215	210
362.216427	-228.9750005	210
398.661356	-218.2489275	210
349.317339	-277.593889499999	210
352.669535	-153.6190615	210
445.421152	-204.358423499999	210
